index,path_length,expanded_nodes_num
644,883.5899705197361,1945
645,373.161471607488,1267
646,546.7127701597096,1469
647,416.3036072312192,1458
648,443.4579361637701,1627
649,575.9259735953062,1874
650,623.1391770309028,1875
651,356.20310216783076,1041
652,462.24473272817374,930
653,387.4751801064729,1504
654,428.9310242291888,1488
655,786.0630585851547,2017
656,831.7909806465127,1729
657,464.4163056034274,1470
658,312.39191898578736,899
659,440.0020920410543,990
660,494.52900397563565,1748
661,418.7178207935923,1150
662,304.84776310850305,881
663,427.8599564173235,1163
664,324.0487732352797,614
665,537.4701294725901,1697
666,653.6538956566643,1750
667,723.3645737753194,1740
668,567.9970414071717,1550
669,252.6934341759521,575
670,657.0386719675145,1909
671,637.967604155649,1519
672,504.4701294725903,1751
673,796.9919907732891,1883
674,438.65894629054674,1236
675,375.67619023324954,780
676,593.4112549695449,1814
677,553.8843430349634,1670
678,467.62950903902396,1443
679,433.44574285495014,973
680,704.3523804664995,1983
681,360.303607231219,1143
682,530.8427124746205,1432
683,624.825468531918,1390
684,336.3330444827418,1130
685,567.641702347844,1772
686,465.21529547665085,1331
687,482.65894629054685,1596
688,357.50461735799547,1068
689,556.5117600329331,1693
690,780.2224381515886,1772
691,678.8670990922608,1902
692,813.0924958366775,1772
693,574.4701294725904,1633
694,310.8772003600259,973
695,323.9188309203687,1257
696,408.03152929257703,1077
697,759.4945160902305,1784
698,714.0508652763347,1904
699,373.889393668846,884
700,596.381817718022,1350
701,482.3574311003819,1484
702,344.5756851698611,1130
703,609.9970414071718,1529
704,599.5828278447987,1430
705,725.2224381515884,1610
706,597.4406922210676,1425
707,825.8326112068555,1901
708,436.58787847868126,1199
709,473.1858582251281,1447
710,717.435641587185,1782
711,297.592929112564,877
712,502.0437226013972,2004
713,297.291413922399,851
714,707.3645737753195,1587
715,354.6467529817267,551
716,624.2396820942911,1269
717,783.5483399593934,1950
718,521.5411972844558,1578
719,506.55844122715854,1007
720,738.0508652763347,1976
721,399.8599564173232,988
722,488.87214972614333,1781
723,441.0315292925771,1329
724,407.24473272817363,869
725,479.487373415293,1746
726,520.4284989122475,1164
727,532.4701294725903,1508
728,446.1025971044426,1605
729,420.17366491630804,1054
730,348.7178207935921,1256
731,427.3868683519047,1338
732,529.1858582251282,1476
733,595.2396820942909,1904
734,543.3279938488593,1922
735,287.1198410471452,735
736,289.80613254816046,670
737,469.65894629054674,1693
738,361.6051224213838,1322
739,502.97265478953176,1697
740,511.60007178750135,1814
741,382.23253941935354,843
742,389.173664916308,1035
743,534.0142853498744,1321
744,695.281312654634,1861
745,477.2152954766509,874
746,418.5462479183384,1349
747,410.61731573020404,1127
748,561.5411972844558,1719
749,343.43354954613005,826
750,453.73001410241216,1586
751,591.2691193458139,1451
752,366.85995641732325,1506
753,416.8893936688462,1695
754,408.9604614807117,960
755,757.8204178980354,1410
756,421.1736649163081,1314
757,637.0681092190374,1670
758,453.00209204105437,1267
759,480.5584412271584,1180
760,588.7838379715752,1422
761,317.63455967290656,923
762,452.1736649163082,1156
763,574.8549057834407,1579
764,368.6173157302038,1378
765,462.07315985291996,1051
766,546.3401871576792,1661
767,294.7766952966376,935
768,493.357431100382,1348
769,370.3330444827417,876
770,687.8792924010809,1763
771,464.4579361637703,1560
772,513.357431100382,1593
773,375.2031021678308,993
774,635.1391770309029,1934
775,522.6000717875014,1385
776,314.01933598375695,1110
777,691.8376618407382,1282
778,427.7300141024122,1195
779,497.6711395993668,1079
780,585.6538956566642,1998
781,730.0214280248118,2023
782,744.1930009000656,1554
783,766.8204178980354,1865
784,400.75945135393494,883
785,718.1219330882002,1643
786,378.57568516986106,1141
787,652.1686142824257,1876
788,719.2935059634539,1567
789,534.2863632885164,1544
790,627.4528855298877,1619
791,342.01933598375695,1131
792,474.28636328851644,1171
793,407.47518010647303,1301
794,625.7960312803953,1949
795,372.85995641732325,1099
796,728.8792924010809,1793
797,714.2518754031112,1953
798,370.03152929257703,878
799,351.2325394193535,1250
800,680.8376618407381,1866
801,404.2741699796963,1095
802,577.9970414071718,1748
803,404.48737341529284,918
804,402.759451353935,938
805,322.7472580451149,1043
806,570.3696244092021,1771
807,494.4284989122476,1779
808,684.293505963454,1725
809,594.239682094291,1487
810,519.9432175380089,1351
811,679.4945160902305,1785
812,634.967604155649,1856
813,596.4406922210676,1733
814,518.3990616607248,1843
815,412.5168106668157,1411
816,350.2325394193535,1323
817,447.9726547895317,1196
818,752.879292401081,1963
819,488.11479041326265,1278
820,578.9432175380091,1028
821,369.2619766708763,1185
822,475.70057685088955,1426
823,655.5950211536186,1509
824,525.8721497261433,1313
825,853.2051942088858,1837
826,426.0020920410543,1551
827,441.65894629054674,1061
828,477.87214972614333,1612
829,594.1269837220827,1774
830,763.0803025278574,1521
831,470.55844122715854,1227
832,358.33304448274185,825
833,283.32085117392177,843
834,544.1980515339483,1046
835,673.1808075912455,2015
836,974.5138520739881,1949
837,424.1442276647852,1360
838,717.6660889654842,1424
839,613.3401871576792,1854
840,692.9087296526036,1630
841,401.8599564173232,1259
842,603.6538956566642,1799
843,604.5117600329331,1831
844,437.10259710444257,1398
845,350.64675298172665,956
846,451.7300141024122,1492
847,555.5706345359787,1776
848,621.0092347159917,1429
849,473.87214972614333,1168
850,380.6761902332495,1165
851,372.889393668846,1231
852,646.7960312803953,2010
853,356.0609665440997,1326
854,297.04877323527955,1239
855,714.7665940288725,2019
856,591.8843430349634,1366
857,482.90158697766617,1852
858,763.6782822743043,1826
859,816.8498551495582,1974
860,474.943217538009,1493
861,387.75945135393494,963
862,428.5168106668158,1241
863,691.2224381515884,1713
864,748.7077195258271,1678
865,290.7766952966375,814
866,378.8599564173233,859
867,593.7838379715752,1810
868,692.2518754031112,1777
869,764.9503602129465,1513
870,554.2274887854711,1738
871,838.489465456348,2034
872,408.2031021678308,1120
873,484.84271247462055,1570
874,415.0731598529197,1324
875,400.889393668846,935
876,635.2102448427684,1793
877,410.10259710444245,1198
878,531.0559159102171,1516
879,601.7544007200523,2024
880,613.4528855298877,1630
881,617.1097397793801,1883
882,717.8792924010809,1609
883,733.8082245892153,1395
884,352.161471607488,1174
885,512.6711395993668,795
886,528.4284989122475,1498
887,409.1025971044426,937
888,635.5239533417532,1669
889,380.1320343559653,1239
890,397.3452377915619,697
891,673.3523804664994,2002
892,495.5290039756357,1705
893,479.3868683519047,1074
894,478.18585822512813,1441
895,544.1269837220827,1389
896,737.8792924010808,1651
897,726.5361466505733,1887
898,842.9625535217666,1867
899,343.0904037956225,1185
900,499.9726547895316,1673
901,377.8599564173232,993
902,570.541197284456,1791
903,391.7888886054577,1280
904,307.1909088590107,780
905,586.09754647056,1334
906,370.67619023324943,1156
907,627.9381669041262,1727
908,420.37467504308466,1142
909,500.1858582251282,1237
910,503.1858582251282,1131
911,699.7077195258269,1680
912,308.0904037956225,601
913,480.01428534987434,1422
914,420.3452377915618,1463
915,557.8843430349634,1696
916,403.58787847868126,1112
917,708.5239533417533,1953
918,408.17366491630804,1253
919,410.68838354206946,964
920,567.813275223098,1763
921,398.85995641732325,923
922,326.3624817342645,1159
923,462.4163056034274,1304
924,479.87214972614333,1099
925,342.3330444827418,1043
926,491.0437226013971,1082
927,604.8549057834407,1484
928,366.0904037956226,1109
929,415.7178207935922,1497
930,451.38686835190475,1611
931,518.5411972844557,1865
932,742.9797974644691,1945
933,462.6295090390241,1462
934,709.7371567773497,1967
935,465.8010819142778,1156
936,362.47518010647286,1063
937,308.70562748477204,992
938,343.6761902332494,1123
939,453.5878784786813,1333
940,582.9381669041263,1412
941,292.149278298668,553
942,432.58787847868126,1241
943,481.6711395993668,1877
944,516.0853531617399,1580
945,498.11479041326265,1766
946,423.203102167831,1177
947,469.2152954766509,1322
948,488.4284989122474,1191
